Time,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,Yaw,Pitch,Roll
1755173827.6992483,-60.348198731916675,-22.894964585960135,-555.4572574233424,-0.7803628037828559,0.10170139292345466,-0.6170013947711862,-0.1410482303773742,0.9326314794205226,0.3321203400897028,0.6092120248153111,0.34620131465856363,-0.7134461146779841,154.11491649667752,-37.532549012235926,-169.7545753135958
1755173827.7450275,-60.514963204579324,-22.890212873055876,-557.5117062281969,-0.7754291720474322,0.10313391248095166,-0.6229550507333617,-0.14338897949123577,0.9320360269020947,0.33278888971391296,0.6149383706505034,0.3473791022110114,-0.7079396581974878,153.86326244547908,-37.947442327777985,-169.5234555994621
1755173827.7965193,-60.576821495029044,-23.58188161838736,-558.7830541336634,-0.7748533163813865,0.09128709515173569,-0.6255149913083817,-0.14494291821660285,0.9374991784374356,0.3163650437200502,0.6152998363006625,0.3358004715420931,-0.7131929295502627,154.78702089316815,-37.97371015924972,-169.40478228398553
1755173827.8348234,-60.421142079254544,-24.189046721138798,-558.2667714932522,-0.7751800432990927,0.09293597217614422,-0.6248670302924388,-0.13766457908367621,0.940499317455639,0.31065977778140486,0.6165584839547105,0.32683931670035127,-0.7162623101366681,155.4722017143924,-38.06524999048116,-169.9298061571908
1755173827.8674183,-60.41171686077343,-24.848852179493633,-559.2526291798265,-0.7768885510961743,0.08762808686086185,-0.6235106234610539,-0.1400674164196771,0.9414022301052601,0.3068272478290659,0.6138609761446021,0.32570409814116175,-0.719090774812783,155.63238409947348,-37.869203333886006,-169.77977709078584
1755173827.9005878,-60.480767906066276,-24.976985981496487,-559.338445741261,-0.7765594235533261,0.09262706274821009,-0.6231979532517459,-0.1379208004806237,0.9401513797600705,0.31159787536185196,0.6147628115666318,0.327926227041808,-0.7173082148789421,155.43191031090777,-37.934687777515535,-169.92900102037308
1755173827.9272735,-60.505041864783664,-24.796058526812185,-559.7722583275713,-0.7761042761861204,0.09740668798944475,-0.6230361864454946,-0.13909782149292166,0.9372197559465952,0.31979825690476876,0.6150723116362348,0.3348597709464846,-0.7138312022180919,154.8686240929494,-37.957174769031944,-169.83900467070106
1755173827.9595256,-60.67973388649662,-24.24912976504239,-559.4291919596693,-0.7725275675045132,0.1044272727770614,-0.6263354549647536,-0.1379920779620747,0.9352011293922223,0.32612426159858204,0.619805892086602,0.33836931344886595,-0.708058517250428,154.4576452681551,-38.30196107094416,-169.872401156613
1755173828.0021057,-60.721821458771956,-23.671698741477428,-559.4524661785439,-0.7770832247295748,0.10734018986365268,-0.6201771887806904,-0.13790163731448876,0.9323713828187286,0.3341657417011441,0.614104877256213,0.3451980419132292,-0.7097277728745044,154.06259602532822,-37.88690783493712,-169.93702045065643
1755173828.025695,-60.58166917667034,-23.806693019275915,-558.7814546432047,-0.7784563931912073,0.10126464794144968,-0.6194764846037584,-0.13505196965149846,0.9367675840913577,0.3228427773528342,0.6129980500727445,0.33498054342444306,-0.715556724609641,154.91383807179295,-37.80659863396797,-170.15789537631662
1755173828.0767696,-60.396064275037304,-24.13561921596634,-558.0642644363307,-0.7810662457908198,0.09886131983750486,-0.6165727525006447,-0.13603170556208286,0.9367371223207165,0.3225196718778172,0.609451306314217,0.3357826724330644,-0.7182054734723232,154.94249618702466,-37.549839405597126,-170.12037344434552
1755173828.1049674,-60.23189620950505,-24.666297324112325,-557.0943948127908,-0.7813343623717328,0.08807062458643114,-0.6178674447339929,-0.1417950866564506,0.9390547427224594,0.313161848842648,0.6077917139754765,0.3322946813528796,-0.7212277567920836,155.26283419562188,-37.430000216913335,-169.714015595734
1755173828.1331978,-60.442117067396794,-24.75646187229771,-558.1507637404183,-0.7784815203308812,0.09696638560271406,-0.6201322782813886,-0.13356943729534404,0.9397722072627633,0.3146226372610189,0.6132908999193817,0.3277586284441941,-0.7186435511131063,155.48324095909962,-37.827838736355744,-170.2641662959615
1755173828.1643229,-60.493773288804285,-24.140574159663,-557.544108162637,-0.7818740854533914,0.10449403708365335,-0.6146168812442293,-0.13884437428721524,0.9319080146442624,0.33506669779400844,0.6077788695119423,0.3473160642062929,-0.7141263174810433,154.06398102175993,-37.42907346681903,-169.93044571435362
1755173828.2005355,-60.94616299299052,-23.375984676179552,-557.9197827746846,-0.777994152883153,0.11554126715030272,-0.6175559194639197,-0.1346994992560996,0.9294125282458816,0.3435817184306437,0.613662075559327,0.3504890410910168,-0.7075141617630833,153.647061187963,-37.85476851790383,-170.17736267292844
1755173828.2403252,-60.82294171253302,-22.664942999705644,-556.6028674988512,-0.7823639385224045,0.11162001038322486,-0.6127378240175483,-0.13443674830101143,0.9303525058438524,0.3411319034864873,0.6081393166092468,0.34926378018928955,-0.7128684194449393,153.89785165941277,-37.45508470252717,-170.24985513988904
1755173828.274983,-61.02991700598485,-22.56686527631379,-557.4861699623859,-0.7801647772803176,0.11184617962208063,-0.6154943967211217,-0.13504556234493265,0.9305769734649979,0.34027811059141794,0.6108237195640762,0.34859278328827986,-0.710899047022316,153.87875411355097,-37.6490871115091,-170.1794841064734
1755173828.301744,-60.73481280316984,-22.659453661176133,-557.6956181306568,-0.7827381778537723,0.10488005611003365,-0.6134501762657768,-0.13408264997601574,0.9341304680214759,0.3307901323942236,0.6077357879091584,0.341175090744232,-0.7171169845639549,154.5567953670767,-37.42596513898924,-170.27960633182195
1755173828.3349626,-60.879007267091,-23.374047396818423,-558.6477957055243,-0.7814029319342518,0.10053432824177577,-0.6158752363990048,-0.13374879024777936,0.9370197088359841,0.3226535701959345,0.6095249946243473,0.33449501356208916,-0.7187436029839064,155.04327260179858,-37.555164903645924,-170.28709552704203
1755173828.3811207,-60.775735739576305,-23.847582176906588,-558.3154828123373,-0.7797007499816411,0.09763960283023909,-0.6184927230268918,-0.13259248175650865,0.9396206425273929,0.3154873720421469,0.6119525915131959,0.32799322568547545,-0.7196766424198582,155.49883422847012,-37.73082234669009,-170.34885833924088
1755173828.426484,-60.69150956693315,-24.487303569501194,-559.2150757156231,-0.7833519773216855,0.09027593385699151,-0.6149877522296306,-0.1369007750230614,0.9400436463154486,0.3123717670021415,0.6063149820219608,0.3288893412505232,-0.7240262037989413,155.57004765439078,-37.32352647107976,-170.08694244399058
1755173828.4577637,-60.51806784241961,-24.547461618596458,-557.9100211337873,-0.7828745516885388,0.10099992419678638,-0.6139270735443363,-0.1306425068371209,0.9380535182402843,0.32091764103012327,0.6083091086986798,0.33144322625341077,-0.7211833442647911,155.31731739086516,-37.46734068110517,-170.52604167307692
1755173828.4900434,-60.33687760918652,-24.15571428515038,-557.4651551292718,-0.7838686213425337,0.10334185461277162,-0.6122666458004621,-0.13315010844650288,0.9351394367492103,0.32830668963189724,0.606482508482512,0.3388726824657945,-0.7192664818988833,154.77316453144837,-37.33559769016919,-170.35959577615276
1755173828.5202267,-60.18261182479994,-23.687838822689326,-556.6528424909334,-0.7849877428985169,0.11119440436157102,-0.6094506115656683,-0.12854496099490054,0.9331150366817523,0.3358162016955583,0.6060284122893177,0.3419534072897766,-0.7181903861379662,154.53938728164246,-37.30288201186176,-170.70012167301806
1755173828.547885,-60.3577383409879,-23.56438295926312,-556.9066627925904,-0.7802942241904491,0.10480596816968617,-0.6165684331289105,-0.13472525044495912,0.9345442987552135,0.32935704115240744,0.6107290975445399,0.34006273347742805,-0.7150995082590196,154.56676128318895,-37.642240153913825,-170.20391912962626
1755173828.5801735,-60.078933791278175,-23.706652913588428,-556.72105452391,-0.7884716397665203,0.09589480898006013,-0.6075497172203871,-0.1328222178477136,0.9379191816292491,0.3204151481717644,0.6005586830026762,0.3333343581789867,-0.7267857138988726,155.36182801495917,-36.90992085590411,-170.4379960445369
1755173828.6123183,-60.01352102799282,-23.89446801195065,-557.6230286635176,-0.7885212508040512,0.09798900691651842,-0.6071510450900409,-0.13084116728913983,0.9378966390063418,0.3212950100499897,0.6009283035211687,0.33278829466212023,-0.7267304348677355,155.3957554836729,-36.93641145870167,-170.5786199850642
1755173828.6419756,-60.21626494346995,-24.43920751250592,-558.944985983561,-0.7850860939993319,0.08704174046834989,-0.6132402142921748,-0.13472003135139646,0.9423764339910192,0.3062305827494181,0.6045579692316948,0.3230331129692587,-0.7281203676342527,156.07536721608273,-37.19704038138969,-170.26293262654949
1755173828.6698625,-60.3557330345432,-25.141898099793238,-560.0270386123586,-0.7856745026833392,0.08522905672856801,-0.6127410413236951,-0.1349943135723736,0.942976345626538,0.3042567121559414,0.6037318205432038,0.3217632972823008,-0.7293670333827889,156.19512676569286,-37.13763976093486,-170.25065573049122
1755173828.7084324,-60.49419540362302,-25.490867497776843,-559.9004952804222,-0.7846504081183668,0.08621623150539348,-0.613914080686124,-0.134303266925338,0.9431242674933509,0.3041040094413615,0.6052159693306695,0.32106600176620803,-0.728443719841828,156.21422167956925,-37.24438446592243,-170.2871932435142
1755173828.733064,-60.48741811716465,-25.91411667283868,-559.7098854487349,-0.7818866065118825,0.0831237906009634,-0.617854165635759,-0.13523393486117574,0.9448576954623182,0.2982544520834529,0.6085763036951866,0.31675601140588416,-0.7275304198581248,156.4724015508948,-37.48663149282939,-170.18728727687312
1755173828.7675054,-60.32164453251644,-25.836468376703795,-557.2498886844523,-0.7806498009192583,0.0935489295385093,-0.6179275735123991,-0.1300828231731267,0.9427568334781943,0.3070635309597636,0.6112809071450142,0.32009084759231665,-0.7237938255108294,156.1430511308318,-37.68217862693361,-170.53949714677745
1755173828.8085148,-60.3829212180693,-25.91182038142968,-556.959146749856,-0.7830940956429366,0.08736096564750258,-0.6157367124431571,-0.13457357862425787,0.9428226272900055,0.30491875213937253,0.607168501575495,0.3216419673349659,-0.7265623548901091,156.12150175560103,-37.38504758648269,-170.24904749658614
1755173828.8468068,-60.43725962975801,-25.947646984970103,-557.1199380686807,-0.7832314496269399,0.08768628420808672,-0.615515728375044,-0.12926687463413983,0.9454028290061471,0.2991714659346625,0.6081435450924427,0.3138862954462205,-0.7291342963360345,156.7085211374509,-37.455389899658236,-170.62821603617226
1755173828.8763118,-60.34111170115124,-26.07964937629445,-558.1542953188354,-0.7881742382704465,0.08320808375306998,-0.6098014307337624,-0.13039655048233587,0.9457476642825419,0.2975871219095742,0.6014799329562951,0.31406650617704884,-0.7345638977983009,156.850625306262,-36.97596372801911,-170.6060035757971
1755173828.9063463,-60.279508589498406,-25.992989400471266,-556.7967072984894,-0.7803736383019704,0.08654309431741442,-0.6192957915804955,-0.13348456467240394,0.9444930269275218,0.30019126083133285,0.6109000373527278,0.3169277755439772,-0.7255052925039086,156.40249969100836,-37.65461001392589,-170.2933761080608
1755173828.943688,-60.129993895065574,-25.89906190285544,-555.1322199017479,-0.7816950199028267,0.08755157278861973,-0.6174849131447329,-0.13099958806993592,0.9449587567253952,0.2998200393794623,0.6097474918231534,0.31525810091135525,-0.727200334175624,156.56215670399249,-37.57124721880122,-170.4865459030667
1755173828.9835947,-60.29685431989908,-25.90034854539337,-555.1889179669001,-0.7761266809443471,0.08795890352749414,-0.6244122087343845,-0.1310234521631517,0.9461168139628413,0.29613481612274667,0.6168145832497492,0.3116507751106094,-0.7227818234179623,156.67514659001108,-38.0838897829175,-170.4178392632944
1755173829.0312924,-60.25546546251253,-25.878777017633404,-555.2049083731099,-0.7810082707156136,0.08537317391718569,-0.6186578232343892,-0.1339934550159126,0.9446360258729319,0.2995138271197039,0.6099769135686247,0.3168188753819748,-0.7263291024838503,156.4335598867754,-37.58783368433014,-170.26484431509684
1755173829.0745883,-60.12998057773681,-26.02694288877035,-555.4461123045645,-0.7832456428478786,0.0832533819014945,-0.6161129258194291,-0.13570153641525398,0.9442058143989546,0.30010077152474424,0.6067218110257393,0.31866009235103654,-0.7282474782438151,156.36720030862503,-37.35284414328811,-170.17077115297985
1755173829.1145768,-60.209736518171184,-26.22419200615184,-556.3841901519284,-0.7833692316243572,0.0799308023181945,-0.6163957444572714,-0.1368127560206942,0.9452007403024195,0.29644195101533866,0.6063125569657009,0.316554303986738,-0.7295056243053823,156.54253630422954,-37.32335174644265,-170.0934035157299
1755173829.1436124,-60.292547749175604,-26.224147222224165,-556.4731061693518,-0.7840020462156412,0.08196615603545883,-0.6153229564988278,-0.1355473215703328,0.9447195735534701,0.2985495787303301,0.6057786024157641,0.31746885927555096,-0.7295517858558664,156.48344279071782,-37.28489035213982,-170.19101239466912
1755173829.181298,-60.274398408055,-26.24807387875252,-557.0721616859611,-0.7863071041863726,0.08194941841256839,-0.6123768698504892,-0.13475678632813431,0.9445530872625855,0.2994329205034645,0.6029608166743132,0.3179681716218815,-0.7316655625290036,156.51113543108008,-37.08224613148213,-170.27516213573483
1755173829.2054994,-60.25468045027239,-26.308728448854172,-557.338871646314,-0.7834111787568095,0.08040542871841883,-0.6162806925674966,-0.1359405968538456,0.9454168019809659,0.29615405561819064,0.6064545152984568,0.31578796298258327,-0.7297197292861308,156.59933615072165,-37.333580489611826,-170.15583378627565
1755173829.238321,-60.246303005318424,-26.34795113623068,-556.8774987764318,-0.7821640992982769,0.08432058140932419,-0.6173405553822854,-0.13322410111554123,0.9452540710304703,0.2979028030789195,0.608663010746399,0.31525351822162895,-0.7281102654117807,156.5885962469459,-37.49289259598854,-170.333715123272
1755173829.2657022,-60.15378340216532,-26.260823854776213,-557.3044714545493,-0.7847793608553384,0.0822619279538937,-0.6142917303568354,-0.13256201597507317,0.9459364456040978,0.296026270453335,0.6054326277102275,0.31374705749567594,-0.7314465921833897,156.7835475781608,-37.25997986678426,-170.41231357367138
1755173829.2943242,-60.12759362041332,-26.29884697499735,-558.0270531575367,-0.7869870016389299,0.07945986326196845,-0.6118313406338027,-0.13464867351785656,0.9456470046546432,0.29600925206416145,0.6020973293174856,0.31533771217235,-0.733512735615858,156.7370921524432,-37.02025593250335,-170.291050446757
1755173829.3396466,-60.0064317222853,-26.130623539051484,-557.5170785486371,-0.785514437048786,0.08171754096087429,-0.6134242517925392,-0.13355299065949577,0.94549955850931,0.2969750554248699,0.6042604305047894,0.31520283684955586,-0.7317899314476517,156.6970741358968,-37.17564177568623,-170.35085328869025
1755173829.386312,-60.06690412015474,-26.021318241620175,-556.1383244626536,-0.7820334124558554,0.08634797117396122,-0.617225866014047,-0.1332169632088775,0.9443073901840148,0.30089332587689355,0.6088324749190488,0.31753358990505975,-0.7269769162538456,156.40495157756396,-37.505131094153036,-170.33263847139617
1755173829.4129064,-60.18975573628829,-26.040022201449148,-555.6640804931145,-0.7814302051113418,0.08447137991138876,-0.6182486720693479,-0.13130067811779955,0.9463528050827561,0.29525666840531256,0.6100221032597526,0.3118989488405893,-0.7284175171196002,156.82001787380761,-37.591101191555296,-170.46190928203117
1755173829.4488726,-60.319187061857875,-26.146859114058806,-556.3870466672196,-0.7788421561741322,0.08536895832300918,-0.621383164175594,-0.12959426996620704,0.947414284337507,0.2925944275360953,0.6136857672766696,0.3084125723573762,-0.7268228561719503,157.00704232933896,-37.856487749056186,-170.55290692330877
1755173829.4985178,-60.44029223933234,-26.34234365779892,-556.8559591787482,-0.7823053161912358,0.0805276347621461,-0.6176679466335817,-0.13457628447319903,0.9463383325148124,0.29382475060905433,0.6081838668661965,0.31298412172616485,-0.7294883985581827,156.7784389735081,-37.4583002468575,-170.2392123890526
1755173829.5271783,-60.538065432733156,-26.446607255028404,-557.4957167676984,-0.7800690321635748,0.08031229161015617,-0.6205177200336093,-0.13005671995828758,0.9492547101059845,0.2863577219760175,0.6120274133182885,0.3040812903779643,-0.7300390497699399,157.3869328533664,-37.736242956969825,-170.5344465836404
1755173829.5836027,-60.54892661128509,-26.47426152607234,-557.3540756273297,-0.7801347051748154,0.08337707165140003,-0.6200307296454275,-0.13161371783616255,0.9470265718362876,0.29294795017776165,0.6116107185613631,0.3101434122447979,-0.7278347290298853,156.92027770087415,-37.70605974610925,-170.42400601129594
1755173829.6092193,-60.500732675305386,-26.312187617494352,-556.7316117090647,-0.7779497700684731,0.08562250403813992,-0.6224652135281525,-0.13236367829054518,0.946107704536558,0.29556736640901904,0.6142263523488771,0.3123283500081364,-0.7246909616252905,156.68485489517104,-37.89572716024779,-170.34392224047332
1755173829.6355193,-60.347055792700715,-26.046359334769072,-555.5788283301799,-0.7814102903628404,0.08301877281838604,-0.6184705663770836,-0.13487871873974047,0.9452119240768982,0.297291355094584,0.6092665174996795,0.3157250416780038,-0.7274008583382585,156.53696459785803,-37.53648628106175,-170.2067124514614
1755173829.6706045,-60.20778263665417,-26.080719688686003,-555.4587774481437,-0.783144306046884,0.08173638941641029,-0.6164447733183511,-0.1367339132504696,0.9444269032676412,0.29893420906866247,0.6066208312228962,0.3183975298733686,-0.7284464153916743,156.3902839788223,-37.34556608006133,-170.09621215134757
1755173829.7020473,-60.25622910576361,-25.96566857726316,-554.5047797775253,-0.7776417412011208,0.08775638593763815,-0.622552920697392,-0.13200148427497846,0.9453495913843128,0.29814385490684675,0.6146941763925305,0.31402701602995337,-0.7235593290894893,156.53900541019271,-37.929701962368604,-170.3661061307879
1755173829.7315445,-60.34021155226677,-25.905003295790518,-555.2571347516277,-0.782964098174116,0.08803577447412074,-0.6158059137286153,-0.1287500638938528,0.9455664115413489,0.2988772028980202,0.6085972740800946,0.3132951703706224,-0.7290099410877199,156.74417616828566,-37.4881457130647,-170.6618923269454
1755173829.7611935,-60.49191908645106,-25.884537427294006,-556.011537580599,-0.7803931548340034,0.08767518535654042,-0.6191119331436985,-0.12965747224798121,0.9459117294358892,0.29738853374982077,0.6116988342137781,0.3123524643544542,-0.7268152958167599,156.74414607368382,-37.712441362585956,-170.56682949392683
1755173829.7904048,-60.653824050462234,-25.801563192700453,-554.7363357352554,-0.7788546979988583,0.09072376861579429,-0.6206082155541086,-0.13131225615225575,0.9439680863649114,0.30278927211638673,0.6133045334817864,0.317322312062538,-0.7233008360827282,156.31225872684826,-37.82882771372788,-170.4301229570342
1755173829.8559046,-61.37766041298192,-25.975745880849434,-555.9873103835648,-0.7783780630810339,0.08787532515773733,-0.6216152492841853,-0.1313158429296456,0.9454626069333203,0.2980882558681665,0.6139085765078498,0.31365328966754163,-0.7243879303044982,156.58783362602114,-37.87265825530884,-170.42411466798865
1755173829.8833823,-61.61135676417058,-25.99694092994753,-555.4483085962928,-0.7760666466780067,0.08558656694989115,-0.6248163726021316,-0.13160028435399512,0.9469596241638881,0.29317031800872273,0.6167673184207327,0.30974571790602656,-0.7236405635168462,156.82723120534038,-38.080449327687404,-170.3757104383066
1755173829.916025,-61.73536844937064,-25.91092476254504,-555.3621153359923,-0.776867008390067,0.09122457094993801,-0.6230214514204686,-0.1314735760563105,0.9441400139694356,0.30218261502071747,0.6157859612511747,0.31666656229667406,-0.7214776075868007,156.30266110092145,-38.009051854118105,-170.39452520763984
1755173829.9499478,-61.85159273345832,-25.887551403902176,-555.2653155297038,-0.7753045749952957,0.09001293028363937,-0.6251403749343954,-0.1305465907237255,0.94557886718971,0.2980573662479035,0.617948544493614,0.3126951843344849,-0.7213607405814697,156.56425071261506,-38.16648059964285,-170.442132847581
1755173829.980371,-62.05148442748073,-25.690811827509624,-554.5798836352651,-0.774055878858972,0.09494492408565545,-0.6259576325872491,-0.13191127179977102,0.942807864645098,0.3061253774771331,0.6192228296631443,0.31952901551145463,-0.7172616645759406,155.98776475479494,-38.25940356407284,-170.32880761088177
1755173830.0145454,-62.29839531059276,-25.51175750673432,-554.5856094163804,-0.7755944540828393,0.09633292681264989,-0.6238374868566743,-0.13281523272318727,0.94125790330747,0.3104733054835983,0.6171007670977473,0.3236564948721635,-0.717239929573387,155.71259233969303,-38.104724857033055,-170.28274267267597
1755173830.045287,-62.70461767808628,-25.524625465870066,-553.5886894658628,-0.7674188855137378,0.09249593285824176,-0.6344389305217139,-0.13354335429581032,0.9447755110665836,0.29927480049663246,0.6270840666770893,0.31439423673718814,-0.7126863526307802,156.19582052870018,-38.835316416791535,-170.12845362983327
1755173830.0772448,-62.813955804744204,-25.620553843804633,-553.4693280087232,-0.7711594341256042,0.09489233108214304,-0.629530438232239,-0.13131961509132115,0.9438559231094092,0.30313553916285024,0.622951270848166,0.31643552568111183,-0.7154021751683266,156.13931301603645,-38.53197366680546,-170.33588761614564
1755173830.1074395,-63.09665252966318,-25.598547771935365,-553.3334840581773,-0.7709692559565142,0.0933861794061963,-0.6299884347079496,-0.1351753007552837,0.9426584792097936,0.30516000661881854,0.6223616669072554,0.320427859384593,-0.7141372014498545,155.83459370132957,-38.48880175386983,-170.0553188277269
1755173830.1396246,-63.31950007627956,-25.615251409384676,-553.1846291981336,-0.7651435961541496,0.09250229422069298,-0.6371801965128889,-0.13650598224080462,0.9438229420083588,0.30093914825286344,0.6292228492964702,0.31724057070714357,-0.7095329634489416,155.9100173188862,-38.99280901259155,-169.88453047695518
1755173830.1676311,-63.517428152764204,-25.65549982857315,-553.4606952085331,-0.7675201751104185,0.0932335021467117,-0.6342084001934473,-0.13526206610870084,0.9435346650927733,0.3024012388206658,0.6265915370243026,0.3178833903269043,-0.7115709352438413,155.9280296520155,-38.79909761430045,-170.0052453583436
1755173830.2006464,-63.58123110937577,-25.743037811835062,-553.838683217425,-0.7680877950681664,0.09110968025634865,-0.6338297604490566,-0.135817547014371,0.9441259216740326,0.30029958032963816,0.6257753055133461,0.3167416458041847,-0.7127973041636274,156.0413476117247,-38.73911546773083,-169.97229780093298
1755173830.2658706,-63.678515610955806,-25.83115493769478,-554.0050477995551,-0.7671894919280527,0.09317850403000714,-0.6346164588646488,-0.1354779871189086,0.9435312977754566,0.3023150759131474,0.6269497575415317,0.3179095099315105,-0.711243660789832,155.91645825883037,-38.82543799458234,-169.98538555628693
1755173830.2926602,-63.490036314502085,-25.912165607744857,-552.9464027597559,-0.7662368189149915,0.08691616217625706,-0.6366527452949409,-0.13784626054076599,0.9455065131003011,0.2949844777947415,0.6275982359710404,0.31378816809666304,-0.7125008349248291,156.23111872827468,-38.87314619285488,-169.80155753888286
1755173830.3229601,-63.46254402490787,-25.870003268907286,-553.2190673467014,-0.7654276457238549,0.09484544441129866,-0.6364941954456932,-0.13205038593379625,0.9448826978727342,0.2995987029936531,0.6298279247035435,0.31337043404757725,-0.7107149613793569,156.20622365489373,-39.037428273757286,-170.21177014823863
1755173830.3546948,-63.45478932073986,-25.86948552078586,-553.3605178991127,-0.7658947126266563,0.09059716629290093,-0.6365512097468893,-0.13727647333620918,0.9441539959168602,0.2995469944142311,0.6281404771537213,0.3168049643770167,-0.7106856938951089,155.97394608401095,-38.91306317191017,-169.83839091382399
1755173830.3939548,-63.461879912729756,-25.83088591676194,-553.548531782843,-0.7674933096719355,0.09081338991968785,-0.6345919537940213,-0.1370679984792939,0.9437753245151599,0.30083301120253636,0.6262318926737115,0.31786957238402014,-0.7118936378074335,155.93863000288727,-38.77266232821107,-169.87419817456603
1755173830.4296558,-63.262331639948364,-25.79635194814989,-552.3713001263847,-0.7672707058061919,0.08950633444388129,-0.6350466755334511,-0.13834759830857218,0.943797730541033,0.3001762580016063,0.626223287696903,0.31817363171705004,-0.7117653644467853,155.9143829338942,-38.77202994831647,-169.77874935756665
1755173830.4622948,-62.92314582428612,-25.915617448073387,-553.6205743877931,-0.7740217468405394,0.08784129396185753,-0.6270360775051358,-0.13621901702700975,0.9440360356640789,0.3004003042073116,0.6183322042544084,0.3179306063321942,-0.7187387666872631,156.1380299147196,-38.194445220020015,-170.01880329628938
1755173830.4909666,-62.74573587105359,-26.07881182004724,-553.8893489867368,-0.7740900986782326,0.0865241091583226,-0.6271348321235896,-0.13635767599683835,0.944577247755939,0.29863088791777115,0.6182160652434271,0.3166818617416757,-0.7193896684820827,156.24047007774232,-38.18597881742153,-170.00971237021778
1755173830.5266604,-62.57627213093375,-26.006826776970463,-553.0488327848792,-0.769526052149019,0.09016078233566044,-0.6322188611490224,-0.13398750921167038,0.9451546417542815,0.2978758978930459,0.6244013152125784,0.3139326942179763,-0.715240701485762,156.30241951310563,-38.638259061459564,-170.12285489146916
1755173830.554814,-62.5128380966717,-25.97520413845754,-552.873138952837,-0.7675566616063529,0.09412674085321719,-0.6340322766863387,-0.13258537250295233,0.9444520857855386,0.30071810163939067,0.6271187209946487,0.31488158776228375,-0.7124406610141922,156.1557274779302,-38.83786546057248,-170.19961468055558
1755173830.588967,-62.49697811608706,-26.144196331069754,-554.1973324669435,-0.7716550253586517,0.08764225066106561,-0.6299740929100194,-0.1332080512426647,0.9462267554950033,0.2948059400173807,0.6219357980715295,0.31140610636990207,-0.7184859775894495,156.56713249063793,-38.45763491678699,-170.2057619721678
1755173830.6252823,-62.25206589137695,-26.103289262884697,-553.6108381576054,-0.7694621710535616,0.09254282795525175,-0.631952365539986,-0.13163696924653434,0.9452251960774559,0.2986989069747703,0.6249797401877332,0.31302580355999443,-0.7151329741107547,156.36019117596507,-38.68070045262638,-170.29201354844145
1755173830.666936,-61.9294094998805,-25.696008839965412,-551.3683961395473,-0.7653883982772971,0.10073857634807848,-0.6356353821318289,-0.1297374308891864,0.9432439397869857,0.3057107604933138,0.6303560888964169,0.31645317077016155,-0.7088784041714938,155.9433516251284,-39.0763990175795,-170.37950204562367
1755173830.6968236,-61.70646739079059,-25.747765386943904,-553.636014211648,-0.7793902673491003,0.08904777279244872,-0.6201784463541138,-0.13217429022695631,0.944203358959888,0.30167859375809963,0.6124383790753958,0.31709700580353734,-0.7241330822065327,156.3514465622712,-37.76602324625257,-170.374966688988
1755173830.7269497,-61.55868889514908,-25.642054794798955,-553.2195796421705,-0.7728574515856037,0.09468901512432754,-0.6274753779578854,-0.1327296258282203,0.9428125085509003,0.30575712607796907,0.6205434762819659,0.31959124539752853,-0.7160916351341843,155.9488233841763,-38.35583286092168,-170.25515395595332
1755173830.7530332,-61.44215756391243,-25.65337644934586,-554.4495542151633,-0.7788507831045307,0.09143199677013564,-0.6205091841577246,-0.13083177739686275,0.9438718293596665,0.30329691024541194,0.6134121809033766,0.317405355512256,-0.7231731027987015,156.30301871366385,-37.83663691344759,-170.46444845306303
1755173830.7975159,-61.33633608703807,-25.628901968672878,-554.3870660835294,-0.7749023544609982,0.09130304648115675,-0.6254519124233784,-0.13242097902879965,0.9441036770793185,0.30188231355673095,0.6180542252617127,0.316752270123783,-0.719497723420703,156.23894641372772,-38.174182506385584,-170.30255079110202
1755173830.8183699,-61.2447691935841,-25.603000473336042,-554.6712007009551,-0.7761328704164995,0.0927705457251686,-0.623707778775365,-0.13216012586196246,0.9432176264441058,0.3047527035110569,0.6165642453071661,0.3189578890872623,-0.71980163684018,156.10095084857946,-38.06566926941666,-170.33634736946874
1755173830.8496025,-61.1082554514382,-25.486758996711153,-554.459657730812,-0.779618646680016,0.0996283446753408,-0.6182790297964761,-0.1268718065195218,0.941666520765322,0.3117173533510862,0.6132685467715536,0.3214628386096663,-0.7215007504734297,155.98475814898026,-37.82621726973369,-170.75695560934022
1755173830.8849792,-61.52018792005927,-25.744017833406375,-555.703301500828,-0.7723977347975194,0.09461216639461235,-0.6280527662941857,-0.13126460451828595,0.9437150057624799,0.3035977462027362,0.6214268604432214,0.3169393094408474,-0.7165041041409602,156.13821749561293,-38.42040641402987,-170.35505557077977
1755173830.9100976,-61.66714302579633,-26.00386690956716,-557.4306637429586,-0.7756453780030883,0.09701611386001989,-0.6236682782007963,-0.1307644620895927,0.9419767839067565,0.3091607899380246,0.6174746173219314,0.32135278469648204,-0.7179536786805613,155.88692884338613,-38.13195127041331,-170.43060517553326
1755173830.944833,-61.508613892568164,-25.992113193860032,-556.496877652027,-0.773494980809583,0.10342784856171898,-0.6253064806990865,-0.12438883274024647,0.9426358217089886,0.30978238478089587,0.6214764138339457,0.3173962630103167,-0.7162588074677925,156.1003979211993,-38.424030373428955,-170.86425346158708
