Time,ID,Raw_Tx,Raw_Ty,Raw_Tz,Raw_Qx,Raw_Qy,Raw_Qz,Raw_Qw,Processed_Tx,Processed_Ty,Processed_Tz,Processed_Qx,Processed_Qy,Processed_Qz,Processed_Qw,R00,R01,R02,R10,R11,R12,R20,R21,R22,Filtering_Enabled
2025-07-30 10:59:00.880,5,-0.05946938943569519,-0.06604470424359246,0.6095839005185717,0.04408982044294818,0.03525495312415901,-0.04395541635701399,0.9974372648875734,-0.056719382380724326,-0.06569694089561957,0.6241289796658138,0.04231980663108207,0.028077800506742523,-0.04419873504106029,0.9977309972663881,0.9936500193061897,-0.09079430964220653,0.06645323520645002,0.08457677143033165,0.9922480182123803,0.09105295211043576,-0.07420518086515311,-0.08485436753755807,0.9936263520270439,True
2025-07-30 10:59:00.912,5,-0.05943612250006265,-0.06593928412765783,0.6085769589646012,0.04141409024435066,0.046932602263762946,-0.043555416484462525,0.9970883259114255,-0.056804176412021616,-0.06570450483574615,0.6236435749262557,0.04207660326775637,0.033172710357856065,-0.04402648873827062,0.9975925014926388,0.9918005130792327,-0.09074453666484272,0.08998428374584874,0.0829698525626279,0.9927755976481965,0.08667534989836426,-0.09719951554151998,-0.07849867374517296,0.9921644079479683,True
2025-07-30 10:59:00.943,5,-0.05975712124827953,-0.06596356708772855,0.6100572248081249,0.0472551198362944,0.04025756186430147,-0.04357043804437911,0.9971198018746896,-0.056896327396594226,-0.06571258925415202,0.6232195928982945,0.04347594362045024,0.035086994887353194,-0.043903619009058946,0.9974724143323431,0.9929618912827256,-0.09069464492123874,0.07616537167796673,0.08308514128038019,0.9917371411557568,0.09774611066751379,-0.08440107676239463,-0.09072995224740857,0.9922925647239988,True
2025-07-30 10:59:00.976,5,-0.059967239138359066,-0.06572955122048836,0.6091823875834883,0.056144029526593205,0.04478498409869048,-0.04149593935561316,0.9965541832558792,-0.05699214468692087,-0.06571311849425712,0.6227816099505168,0.04689951329667762,0.037707937825466054,-0.04325428311267383,0.997250025856051,0.9925447844325509,-0.08773472284510692,0.08460182801236554,0.07767708496676734,0.9902518699310243,0.11561792494753885,-0.09392082499002659,-0.1081843450107334,0.9896843062955941,True
2025-07-30 10:59:01.007,5,-0.06092265456969766,-0.06606763299620878,0.6155180175785266,0.07152373264559632,-0.018487539634232265,-0.041072690640212704,0.9964213971158424,-0.057114764745728075,-0.06572417827794265,0.6225550077664826,0.05357181236727984,0.022534756935686406,-0.04268077728405229,0.997396910412281,0.9959424899236914,-0.07920681989790773,-0.04271810443192417,0.08449601126620238,0.9863947795040299,0.14101688922713915,0.030967415854380738,-0.14405422121152112,0.9890851330934279,True
2025-07-30 10:59:01.039,5,-0.06262186179708819,-0.06509225560709433,0.6176141031321621,0.11223336641979517,-0.09443134775715703,-0.03082541266222819,0.9887042965199707,-0.05728654583502108,-0.06570446691935665,0.6224008877333217,0.06953856086757208,-0.009079896543431682,-0.03954563081623117,0.9967537745675077,0.9802650289899403,-0.039757739773604,-0.19364863817606778,0.08215113199098047,0.9729069307925663,0.2161094526585739,0.1798100788386228,-0.22775299371003285,0.9569727840456936,True
2025-07-30 10:59:01.071,5,-0.06296486351816796,-0.0639283782674638,0.6117479310228848,0.055266970618898494,-0.1054999397643028,-0.027838151084243715,0.9924919959438208,-0.05746364478265307,-0.06564907314804919,0.6220686366110946,0.06574561643118225,-0.03516185735741534,-0.03641746543691704,0.9965515169415033,0.9761896001078789,-0.043596960123474804,-0.21249275213336627,0.06691960840847194,0.9923411986056414,0.1038302054335636,0.2063386310211368,-0.11557789848371267,0.9716306493366765,True
2025-07-30 10:59:01.119,5,-0.0634984621998777,-0.06392372616835924,0.6127679507392999,0.08756783417988995,-0.021916619543246415,-0.02029525735355043,0.9957106199764031,-0.05765183955409008,-0.06559526849116504,0.6217785962783325,0.07164746821711479,-0.031586415024125535,-0.032064834743977866,0.9964139626966508,0.9982155286334994,-0.03657802475227523,-0.047199645127533475,0.04425478837606217,0.983839953891993,0.1734948380545981,0.04009079820523789,-0.17527405179039823,0.9837030724096798,True
2025-07-30 10:59:01.150,5,-0.06410500324224332,-0.06375857669579342,0.6134601694893614,0.024420120553235267,-0.060867029544687125,-0.024561761867019673,0.9975447770804874,-0.05785305738544309,-0.06553799811065276,0.6215192171769132,0.058906976017723156,-0.03950900806874807,-0.03004715168541418,0.9970286731751824,0.9913838491367886,-0.04603015413428313,-0.12263477720899771,0.05197567493107752,0.9976007551323066,0.04573032445665251,0.12023557246582779,-0.05171033039757034,0.9913977248531433,True
2025-07-30 10:59:01.182,5,-0.0642161088501069,-0.06281966216978249,0.6088879104948071,0.07111021953677817,0.031826634321208726,-0.014695535003889081,0.9968522675282254,-0.058051444118039655,-0.06545324604029723,0.6211253992618759,0.06223735038616214,-0.020248170006909472,-0.02591380393443234,0.9975194226650071,0.997542213197467,-0.03382495268973029,0.061362899741103205,0.024772156874938667,0.9894547558567616,0.14270818601678104,-0.06554291062245104,-0.14083734834188785,0.9878608040504305,True
