Time,ID,Tx,Ty,Tz,Qx,Qy,Qz,Qw
1755177233.5801094,0,0.007305102649474179,0.010931963732342127,-0.6448707303407292,0.9992168343619541,-0.025037765499661205,-0.014626452776729372,0.026923876125653428
1755177233.7419672,0,0.0051316877943099175,0.008567196280755862,-0.6302689926283679,0.9989823534953581,-0.02339333268854226,-0.017867492107046037,0.03417253453291251
1755177233.7630801,0,0.003495572532830046,0.008631391096475836,-0.6242862392215137,0.9986891969677568,-0.0229646206647401,-0.018708156929207166,0.04174348957542628
1755177233.7949786,0,0.0031221578009954336,0.008376024416792374,-0.6217681090466588,0.9984330563568865,-0.022661700374979582,-0.020539640623380644,0.04686152444194552
1755177233.829689,0,0.002860750095793044,0.008534390228606657,-0.6207759191946582,0.9981775107629843,-0.02250756292511376,-0.021523262212493365,0.05168961019311834
1755177233.8720798,0,0.0023884327605714724,0.008631009240032371,-0.6198726929182173,0.9978432083598853,-0.023218757827393143,-0.023741769841000373,0.05662286799359746
1755177233.8970137,0,0.0026407417394482893,0.009287635588310007,-0.6204871850390713,0.9976781032895488,-0.023090899764000312,-0.022712094821636906,0.05991137883132363
1755177233.9258554,0,0.00287325779722749,0.008806363059454543,-0.6205643286158551,0.9974435754972502,-0.02261425767561342,-0.024537733364920086,0.06318867533312071
1755177233.9609115,0,0.0030837638724763327,0.008365591417709276,-0.6205881225042094,0.9972472311047498,-0.02277477287210461,-0.02708292776960573,0.06515968690808796
1755177233.988374,0,0.003123218789041414,0.008487446356323224,-0.6210549347237073,0.9971236769615065,-0.02258706903504894,-0.026485036040445255,0.06732562677842134
1755177234.0173209,0,0.0034722776051793014,0.00847202440408628,-0.6222516708841141,0.9971204824855967,-0.022541566823344322,-0.026333450434515984,0.06744753932540783
1755177234.052129,0,0.003388048602161293,0.008500393088453864,-0.6213513540005576,0.9969939966219332,-0.022545591780498708,-0.026014589769980632,0.06941115263551847
1755177234.0958889,0,0.0033449575326492125,0.008169408896428247,-0.6208634406861666,0.9968624574696131,-0.02314360262181527,-0.027763301703386267,0.07041884423827235
1755177234.1300905,0,0.003307687538024537,0.008050637381922611,-0.6200240650583579,0.9967465611529617,-0.022789921646331056,-0.02808733091549653,0.07202787059980913
1755177234.1657376,0,0.0034788370508234104,0.007878570305403038,-0.6200829860172429,0.996707344511083,-0.02313982537119252,-0.029588759618837605,0.07185765918588313
1755177234.1918666,0,0.003460910025081835,0.00795763606848398,-0.6200587504852382,0.996604924253779,-0.02295848758234884,-0.03011212094653479,0.07310809102385289
1755177234.2237372,0,0.003604664874926124,0.00801249725049491,-0.6212759291885801,0.9966011299510038,-0.023138671483431714,-0.030688206799054873,0.07286304705282702
1755177234.2568576,0,0.003612649177504611,0.008054130188899222,-0.6204768885967603,0.9965904016582753,-0.02284804064433838,-0.02981259529668164,0.07346255864716754
1755177234.2900329,0,0.003728916909762797,0.008129992048583508,-0.6203503538966506,0.996588407296505,-0.02307900462427478,-0.02951272179359459,0.07353846095821005
1755177234.3234093,0,0.0034762683265792153,0.007936446470759875,-0.619649586528586,0.9964598328774597,-0.02303272098630805,-0.030746603028830703,0.07477928608899367
1755177234.3546362,0,0.0034207629764659974,0.00764984789313293,-0.6198244511113845,0.996396054537133,-0.022824609216218372,-0.031461680148288006,0.07539298640595496
1755177234.3848534,0,0.003193948438442974,0.006681314543830162,-0.6191977318905029,0.9962485450422222,-0.02290306304788884,-0.03443508150727511,0.0760165203483245
1755177234.4157603,0,0.002909816973951055,0.005266295906341686,-0.6180356064129494,0.9961031122216528,-0.022422921060345248,-0.03847619729343088,0.07612742393708011
1755177234.4489415,0,0.002329705808546272,0.003713916854427818,-0.6182671728748884,0.9958706887112048,-0.021829330855149237,-0.04279409691129617,0.07703062345478873
1755177234.497327,0,0.0010724358388135083,0.0022292368193533516,-0.6193844894882313,0.9954386247926574,-0.021135068398561996,-0.046393473809061565,0.0806405527177161
1755177234.5325806,0,-0.0011350157336540451,0.00024979437913609515,-0.6184038353978931,0.9945942322322692,-0.0207162817771086,-0.05080560897812025,0.08815860125930221
1755177234.5633342,0,-0.003564925147531914,-0.002264836373222834,-0.6177121175484462,0.993497398718842,-0.019910306733890423,-0.057177759744079786,0.09642200068088623
1755177234.5980241,0,-0.006536406192014921,-0.005321892487942015,-0.614907271158377,0.991926497415954,-0.0205397912286841,-0.06575264041481921,0.10647314675014945
1755177234.6232138,0,-0.009609302142681611,-0.008569377264178266,-0.6118537236378075,0.9900969967489625,-0.021730264395122406,-0.07575231165788843,0.11617796657064217
1755177234.65797,0,-0.013379346956920026,-0.011990962087360342,-0.6060147424989353,0.987466365522626,-0.024096351137341515,-0.08705558705245416,0.12942514279054915
1755177234.6871223,0,-0.01727703650187669,-0.01508402568153553,-0.6008449097366,0.9843118783233761,-0.027283222092380967,-0.09903130295202185,0.14345226739020167
1755177234.7215638,0,-0.021297635393075772,-0.017497855754161205,-0.5967906105026998,0.980503462443931,-0.03116531118304684,-0.11095399858102226,0.15915682113314814
1755177234.7532964,0,-0.025179716148131654,-0.019897109848004822,-0.5908406104702201,0.9760613090183681,-0.03570430055716847,-0.12333856271974318,0.17554806437355341
1755177234.7844782,0,-0.029051592068908654,-0.02183286719683756,-0.5853884714264321,0.9710711300247891,-0.04128764219088573,-0.13534016391277168,0.1923518418595478
1755177234.8171804,0,-0.032751550173669174,-0.02364018517912599,-0.5794949197329354,0.9656298662712942,-0.04712339549826498,-0.14710644683445787,0.20904076220043188
1755177234.8471715,0,-0.036547867048479614,-0.02552480177771641,-0.5713257921810814,0.9591754664532866,-0.0542630207291261,-0.1588698650184842,0.22759243204570562
1755177234.8772902,0,-0.040154248904193224,-0.027076347096528543,-0.5641579856266833,0.9521217263910784,-0.06240460678025452,-0.17082687615281644,0.2457398249583178
1755177234.926111,0,-0.043788196063335665,-0.02826981296114222,-0.555468053912542,0.9444863977494424,-0.07174001470025868,-0.18162550585393142,0.2642176950554072
1755177234.9598908,0,-0.04706094706607652,-0.02891696280050666,-0.5497080005792959,0.9367249025345958,-0.0818934798775557,-0.19211090518023446,0.2809507341793706
1755177234.9915059,0,-0.04980074493541574,-0.029403709117266856,-0.5447387495585786,0.9290079141732273,-0.09208761841905796,-0.20192139358176883,0.2961282099892073
1755177235.0273595,0,-0.05243308686532731,-0.029421612203963932,-0.5425689168048832,0.9216509496481328,-0.10212949829053171,-0.2106542517432288,0.30944123644743915
1755177235.0565195,0,-0.05431096585517486,-0.029182772786340967,-0.5415377516727963,0.9149184480658344,-0.111820271505344,-0.2190430888564264,0.3200634085513555
1755177235.088087,0,-0.05588213545786054,-0.028790222579061418,-0.5435729981737613,0.9090312373472503,-0.12059167125105798,-0.2264028077345923,0.32842293921359544
1755177235.119761,0,-0.05667744757284734,-0.02874661353434526,-0.5455332168195366,0.9041921223315652,-0.12724263114397433,-0.2323444789557302,0.335055162371644
1755177235.1525311,0,-0.056867045377104804,-0.028545103348086954,-0.546550182101386,0.9005302199025522,-0.13287533145688418,-0.23721184832675632,0.3392933956708975
1755177235.181699,0,-0.0564185881758472,-0.02849527217577238,-0.5482044694663023,0.8980964414257838,-0.13680930380938144,-0.2406320863169566,0.34176336158851905
1755177235.214873,0,-0.05539623343384916,-0.02843590369637955,-0.5494288184877476,0.8963225005851241,-0.13983913085042826,-0.24355124419657637,0.3431235694004806
1755177235.249383,0,-0.05346444736881617,-0.028191514465313847,-0.5517963892453055,0.8959877308179666,-0.1414754946232004,-0.2454028348336287,0.3420060223159975
1755177235.2801409,0,-0.05054244043710311,-0.02775583587092842,-0.5588613788518798,0.8979459875254395,-0.14062969445634044,-0.24552630081419857,0.3370951321698
1755177235.3113155,0,-0.0463929658884054,-0.026924584105859163,-0.567363219068769,0.9026464898423708,-0.13560164103115346,-0.24085455095643465,0.32989482355514316
1755177235.3611863,0,-0.040945695932198226,-0.026001881369667735,-0.5790724488836488,0.9101861471145375,-0.12725392705282937,-0.23412767197006973,0.3170991152121086
1755177235.3937297,0,-0.030053628600767067,-0.023776705361009984,-0.6003259189794018,0.9198168574405705,-0.11699155463767026,-0.2258978456459754,0.29869731877625105
1755177235.4263132,0,-0.023423853020967344,-0.022717692584595887,-0.6121939757716169,0.9306315356107979,-0.10425052078510083,-0.2152150554315039,0.277018507970746
1755177235.4631903,0,-0.015066711226628404,-0.02230149928894032,-0.6201957670189142,0.9419131540629062,-0.09116694809065565,-0.20643552066158222,0.2487419819577808
1755177235.4918506,0,-0.006411596104162327,-0.022061737802085327,-0.6249156853565766,0.9532886759981652,-0.07711392396704973,-0.19851020685893275,0.21421447364007204
1755177235.52558,0,0.0034039170295868627,-0.02221828158276467,-0.625111919454119,0.9641310901306932,-0.06284342684162958,-0.1922023090868201,0.17193084984346593
1755177235.5542912,0,0.013172691013376262,-0.022465965408240585,-0.6236301298213115,0.9730702973834368,-0.049126580117258414,-0.1876856704094409,0.12447837000479721
1755177235.5854454,0,0.021025379562009908,-0.023064357108379684,-0.617348237376412,0.9785881687962146,-0.03795083961747242,-0.1861135712596377,0.07928851277066641
1755177235.619305,0,0.02845467294414601,-0.023852044401342174,-0.6101189895861897,0.981713022385736,-0.026908466201947704,-0.1855072518630529,0.03320445197770638
1755177235.6494665,0,0.03461222390880291,-0.024337420959610445,-0.6038555100223884,0.9826427992160583,-0.016681125766226657,-0.18451991070439788,-0.009341934791128218
1755177235.6846988,0,0.03987966601159251,-0.024863597198322863,-0.5971450591320736,0.981610660852492,-0.006944643155002165,-0.1845458452289238,-0.04832301150513636
1755177235.7134323,0,0.043867844749214985,-0.02482717003745865,-0.5926881796257119,0.9794846024696303,0.0023654838674483547,-0.18362238636686898,-0.08298877777096783
1755177235.7611167,0,0.04700478499555523,-0.02488996728282632,-0.588423407559944,0.9765427167096699,0.010714248200276097,-0.18274590426329745,-0.1133731088124084
1755177235.7957194,0,0.04917988106496262,-0.024837057203919183,-0.5843852752777128,0.9729836535626619,0.01830947370048336,-0.18270506642769194,-0.13995153366190047
1755177235.82752,0,0.05066023176147548,-0.024571147268783802,-0.5827161728328945,0.9693238346450115,0.025360692683301923,-0.1829402506406256,-0.16217584145383204
1755177235.8596847,0,0.05136859385496499,-0.023984280824566752,-0.5824323130202079,0.9659540053173543,0.03148371627025665,-0.18289353938179653,-0.1802542328867034
1755177235.893505,0,0.05130891531902065,-0.02330891941813854,-0.5825923931669258,0.9632080022021777,0.036427987917345854,-0.18240861428204333,-0.19398567891905868
1755177235.9267018,0,0.050573723356497534,-0.022164904663674753,-0.5861068108427853,0.9616603851918345,0.03914199702763402,-0.17977083905516364,-0.20337072809719556
1755177235.958588,0,0.04876442745456366,-0.020886463621594624,-0.5896033310775461,0.9611057581525542,0.040388866465698135,-0.176662776160524,-0.20840999167716628
1755177235.988475,0,0.04577507985677484,-0.01989371494838333,-0.5940406380158451,0.9617196491225868,0.03966142514091196,-0.17395655514178854,-0.2079937613740426
1755177236.0165222,0,0.04174821175086071,-0.0187353578478876,-0.5975846489878611,0.9634647501752611,0.0378812492961903,-0.1706478899142916,-0.20292851891560557
1755177236.047376,0,0.03664866635833324,-0.017302195991217996,-0.6033706840937894,0.9670448423436507,0.033808922671409634,-0.16488934079239917,-0.1910307172613622
1755177236.0780094,0,0.030934759902447213,-0.016095218072054822,-0.6090548757487083,0.9710606746040763,0.029265329540351954,-0.1593662640080305,-0.17546253338104287
1755177236.11265,0,0.02379698074813972,-0.015106763437014947,-0.614227846072122,0.9760250775971571,0.023465821642468274,-0.1539430175877302,-0.15207218829257044
1755177236.146449,0,0.01630788969638937,-0.013717146817240553,-0.6205308332900138,0.981137343160549,0.016582231058166464,-0.14743154478807435,-0.1239293470909719
1755177236.1918423,0,0.00824805326404184,-0.012964873914989634,-0.6223572233779698,0.9855742105899488,0.009015284735664856,-0.1428963415410788,-0.09023766195613414
1755177236.2244442,0,7.157149510858378e-05,-0.012211723352598812,-0.6214266549293507,0.988961526109057,0.000817569044691193,-0.13864606680462654,-0.05226566383879001
1755177236.2579148,0,-0.0077730984002818485,-0.012091276931076547,-0.6174356227966723,0.9904130033518111,-0.005794313476241595,-0.13734119737376382,-0.013634670033605528
1755177236.2877452,0,-0.014254667073700171,-0.012186306591007917,-0.6132150690996296,0.9901568915094306,-0.012034283182503,-0.13773926737832556,0.021734775056276356
1755177236.3222656,0,-0.019990987139033335,-0.01256594881620568,-0.6073526653582149,0.9885747634262118,-0.018352434782009503,-0.13904057075477688,0.05523445427056702
1755177236.357042,0,-0.02505933372183922,-0.012914537192685788,-0.6013379972870934,0.9859160505564641,-0.025075415447195014,-0.14061944286090997,0.08698814335747884
1755177236.3846936,0,-0.029297739571490712,-0.013251618452193435,-0.5950030755355972,0.982360393998884,-0.031400544431790994,-0.14284008164636475,0.11652799314758838
1755177236.4163134,0,-0.032961999809456424,-0.013304168131960649,-0.5898002996311833,0.9782264129309972,-0.03732121949279141,-0.14524018676433323,0.1434764781014169
1755177236.4478514,0,-0.03575980030780799,-0.013260440115590084,-0.5858166466406189,0.9739202058386839,-0.04317045546196819,-0.14709211835109873,0.16727119642463234
1755177236.4791121,0,-0.03782619155452521,-0.013467884929667627,-0.582434442411161,0.9696161423830959,-0.047525512893251624,-0.14888961104450363,0.18819603018494768
1755177236.5117435,0,-0.03888010083280769,-0.013521764308846142,-0.5812908746183618,0.9657716743993594,-0.052082669709943116,-0.15126071886752082,0.20418781396406468
1755177236.5449417,0,-0.039320905016662626,-0.013530193047687718,-0.5805809536968597,0.9623999355175307,-0.05515076103394085,-0.15216213257366556,0.21815463113091188
1755177236.5761144,0,-0.0390412670334391,-0.013365792706081528,-0.5807118191851157,0.9596030257712737,-0.05857188895839348,-0.15325392987689535,0.228570776197985
1755177236.6228204,0,-0.037797775677496925,-0.012955699020967444,-0.5840052743422792,0.9581865749747899,-0.059942372755074906,-0.15278634160886,0.23439653006039524
1755177236.654832,0,-0.03525988053842788,-0.012799428812237001,-0.5873693003695498,0.9580691171354767,-0.06054090734319364,-0.15311139388056627,0.2345106956905401
1755177236.6906457,0,-0.032176922308222396,-0.01210331594932202,-0.5919039971789589,0.9593847770796966,-0.05959960864809612,-0.15089799586617117,0.23077809904821447
1755177236.7190063,0,-0.028013206386145354,-0.010897491702362531,-0.599209949239332,0.9622366467908556,-0.0569309516657919,-0.14591512847350352,0.2226393442266629
1755177236.7512383,0,-0.022983852375740993,-0.009516212734417849,-0.608014104920822,0.9661191322946613,-0.052324377265642694,-0.1385004416534439,0.2114086313748194
1755177236.7859747,0,-0.016715489298739228,-0.008351465102794352,-0.6151697860082439,0.9709225503698623,-0.046929328001713344,-0.13148682013041846,0.1944691633359408
1755177236.815193,0,-0.01045545114176313,-0.007616945684136879,-0.619375683054116,0.9754795374654108,-0.042072055793091964,-0.125435771247278,0.1758848526713197
1755177236.8469393,0,-0.003733553500056279,-0.006833353467754023,-0.623622292417088,0.9803303751476067,-0.03732075838509702,-0.11952091943227416,0.1525590586447677
1755177236.8807843,0,0.002089157439658012,-0.006424708321471455,-0.6264965277997708,0.9843413362554457,-0.0331842328633229,-0.11527121449433594,0.12916457539556722
1755177236.9110563,0,0.006947071920916218,-0.006015218216710361,-0.627644063384206,0.9877063319528554,-0.02978934223848132,-0.11026798993494007,0.10672285277738068
1755177236.9417026,0,0.011074434843315203,-0.0058626326973160725,-0.6270414659715368,0.9903480923088138,-0.02674281641936996,-0.10669872284896141,0.08432591756188319
1755177236.9740632,0,0.013823468665318181,-0.005809513831761551,-0.6247248057733648,0.9921055832827124,-0.024081276960508845,-0.10388312846246046,0.06599166114042258
1755177237.008643,0,0.01545835168168731,-0.005516199708363194,-0.6236563546605272,0.9933381132850537,-0.021750483950864947,-0.10061839153912609,0.05179042795026763
1755177237.0613122,0,0.016512651824966883,-0.004946446639937083,-0.6233175716182959,0.9942145327395207,-0.019705349161985873,-0.09753685816332948,0.04044407748443812
1755177237.0934434,0,0.016583556442354413,-0.00421775460984216,-0.6214836654937579,0.9948354807107873,-0.017921979917669098,-0.09451862730047556,0.032363529597392374
1755177237.1210785,0,0.015974849872020417,-0.0033771539674954595,-0.6198021959898389,0.9952433390227752,-0.016693267944858786,-0.09164864736407584,0.028505374448582935
1755177237.211933,0,0.015049508653853549,-0.0026206645813857607,-0.6186067297832958,0.9955387115202162,-0.015666435308657953,-0.08904044118629542,0.02700067596815504
1755177237.279055,0,0.01132934666184587,-0.0016113880220868654,-0.6189982471589033,0.9958946971182999,-0.015192404855219999,-0.08460998353281728,0.028356547267624443
1755177237.3289144,0,0.01041256825462085,-0.0018289149163141713,-0.6182345153805258,0.9960239951387225,-0.0152606631967764,-0.08201148618274581,0.031263867335790375
1755177237.3558736,0,0.010218282893738348,-0.0025370340345379425,-0.6181087027763087,0.9959560192606411,-0.01524309554275451,-0.08173980362829514,0.03402734546771792
1755177237.3991966,0,0.009273135702690092,-0.0046914568668006765,-0.6197103610100733,0.9955863042965652,-0.015387374895395298,-0.08445859812001423,0.03791944876362921
1755177237.4258742,0,0.008863227373617446,-0.005850152681704891,-0.6209853336659319,0.9952665773856391,-0.015683704668342305,-0.08645214427981414,0.04152695626185397
1755177237.4480639,0,0.008855739287075101,-0.007158366337775217,-0.6220959147610099,0.9949054990791251,-0.015799842031165665,-0.08960337996299628,0.04341252345941307
1755177237.4666927,0,0.0086484107954336,-0.00872162006400954,-0.6218297259014789,0.9943827445197192,-0.01601582246142771,-0.09406244291119224,0.04581165425842591
1755177237.4907682,0,0.008962775514928353,-0.00986018972958689,-0.6222623141243067,0.9939849370951462,-0.016552849726114316,-0.09803893049085016,0.04591640341003559
1755177237.5203872,0,0.009177779361765111,-0.010854169500666401,-0.6228463414572313,0.9935684537222269,-0.01751161711010714,-0.1015300735874485,0.046975687238605596
1755177237.552094,0,0.009703516776595453,-0.012130460405820782,-0.6215615144824017,0.9930301126451857,-0.01861861571774355,-0.10636010462564803,0.04724479519127975
1755177237.583701,0,0.010293448718213147,-0.01334719478461343,-0.618728895048042,0.9924960000743307,-0.019736922200183155,-0.11096011142561854,0.04743413761135013
1755177237.614421,0,0.0115648215349734,-0.014138536768074417,-0.6162727808497583,0.9920451028430447,-0.02076457164337546,-0.11498885533582494,0.04682851308932048
1755177237.6487815,0,0.012944979065027057,-0.014609276434180501,-0.6146530756509113,0.9916402606793343,-0.021741915061587624,-0.1186436458347301,0.04583195208933948
1755177237.6779363,0,0.014470025223939668,-0.014809504026214011,-0.6111994521510519,0.9914179985876121,-0.021903609052969144,-0.12113497927467619,0.04401023498133014
1755177237.7111995,0,0.01606726244388027,-0.014228274209067499,-0.6082670139835074,0.9915446472723008,-0.021463552019919712,-0.12143438212275863,0.040400733146817754
1755177237.743019,0,0.01714402404559367,-0.012880910420630658,-0.6069881259849849,0.9917628814753722,-0.02128070116476081,-0.1205818286892943,0.0375970913176668
1755177237.774638,0,0.01709330650565009,-0.011317628656701224,-0.605314647825344,0.9919257883611253,-0.021409497176210518,-0.1190680844784302,0.03804806267682215
1755177237.806242,0,0.01650338735556137,-0.009568353830410777,-0.604754271639641,0.9922251035792151,-0.021599314461774623,-0.11561979652815789,0.040680168298379275
1755177237.8410573,0,0.01638405556719347,-0.00808740245864837,-0.6045169227555363,0.9925774477916599,-0.02135831944501759,-0.11247388451397064,0.0410299601293646
1755177237.8876579,0,0.015794704154457915,-0.0070911471731730305,-0.6030305589413348,0.992788232808112,-0.0209750470811442,-0.1101378516237323,0.042440851044699184
1755177237.9194026,0,0.01487237221596649,-0.006244278931557282,-0.6018513474673459,0.9928970015679535,-0.021519482065521005,-0.10813802174272343,0.04470597748142356
1755177237.950544,0,0.014072238872138536,-0.005262017011764299,-0.602252033583345,0.9931153357610082,-0.021257287142073724,-0.10559055601463951,0.04605097284725547
1755177237.9822578,0,0.013180894648953672,-0.004797822984926044,-0.6038659358105799,0.9932352273388613,-0.020724286235002234,-0.10395965562356374,0.047399125897008065
1755177238.0144687,0,0.012178274969031476,-0.004389938025674715,-0.6057680569563122,0.993350097766518,-0.020338045775820227,-0.10213690254827393,0.04909175388101372
1755177238.0490987,0,0.01120329954776691,-0.004379075567545299,-0.6065809809253147,0.9934261452743076,-0.0204456106214598,-0.10109977044218917,0.04965186107571811
1755177238.0802052,0,0.0097074203885041,-0.0044708959105296195,-0.6080846730744087,0.9934172087519426,-0.020563568942301998,-0.09992639064795797,0.0520970770766089
1755177238.1123228,0,0.008396766098620187,-0.004586546395672943,-0.6087421831894319,0.9933570778449622,-0.02082529637485832,-0.09948162132119627,0.05395766808826251
1755177238.143266,0,0.006733059146725435,-0.004627657752328561,-0.6095020581658612,0.9932473117322862,-0.02122268274631276,-0.09901486975278877,0.05661652622224656
1755177238.1764567,0,0.005209362991652223,-0.004738552014911232,-0.609479291028846,0.993140471675187,-0.021763147046507655,-0.09817497352618579,0.05966610029616425
1755177238.207098,0,0.0033628696649386463,-0.004672482187059568,-0.6101079321048268,0.993067650574247,-0.02212095340970015,-0.09619019726998793,0.06383377438591735
1755177238.24131,0,0.0018906983553045804,-0.00490874230502631,-0.6090718531146011,0.9929495130410264,-0.022574368479746698,-0.09523202683228528,0.0668769280450598
1755177238.2746332,0,0.000353217852246835,-0.004910928049511459,-0.6080542060909792,0.992697122829961,-0.02354622629813598,-0.09497318690574588,0.07055559029021227
1755177238.3188112,0,-0.0007968858380220797,-0.0050724753285642105,-0.6081329303384049,0.9924929722738313,-0.024031130459524378,-0.09493705257112894,0.0732609091193927
1755177238.352074,0,-0.0021362111963838066,-0.004669940234896593,-0.6080065934169846,0.9923655868432845,-0.02516295937285968,-0.0929262013753451,0.0770849442026928
1755177238.383238,0,-0.0034854510109300916,-0.0045505366281872114,-0.6069725900973675,0.9921042964235163,-0.02609332735097634,-0.09231490090367618,0.08078466659520893
1755177238.4173915,0,-0.004309342752224249,-0.004348428769034178,-0.6075314916427939,0.9919831903940279,-0.026820450719002856,-0.09138561997180007,0.08305830398753078
1755177238.4484391,0,-0.004958405011968379,-0.004164464190333651,-0.6079044341959274,0.9918474400300001,-0.027779076220669774,-0.09064742413369346,0.08514706764291854
1755177238.479327,0,-0.005553518719030635,-0.004128782261086247,-0.6068355096858369,0.9916169658435807,-0.028914677131649663,-0.0904196589757276,0.08765854076047767
1755177238.5134485,0,-0.005933237656124564,-0.003892530578550546,-0.6071491905532728,0.9914218521835543,-0.0299452439751083,-0.08975755299264707,0.09016415616515361
1755177238.543792,0,-0.006224548395324318,-0.003879459752597375,-0.6069672396679036,0.991263817780469,-0.030178014791212647,-0.08934521534875375,0.09221043041237459
1755177238.5729473,0,-0.006166545173205348,-0.0038562833803455557,-0.6064417284601807,0.9911376766160854,-0.03062407786003298,-0.08930735086575126,0.093447680167205
1755177238.6075075,0,-0.005770156682020859,-0.00348886065970979,-0.6071935971137462,0.9912338526733009,-0.03069524772618775,-0.08777665279524595,0.0938536643159757
1755177238.6396399,0,-0.005580459456280461,-0.003490787404053522,-0.6068081523019254,0.9912078150531436,-0.03133572863181761,-0.08789549642989193,0.0938057631280136
1755177238.6737034,0,-0.005245540194462151,-0.003387878278618077,-0.6058346224975859,0.9912702103023535,-0.031110474511650683,-0.0874671082776267,0.09362165087381102
1755177238.7050712,0,-0.005092534413767804,-0.0033845207795186807,-0.6043790474697726,0.9912152383506287,-0.031235291044912936,-0.08748693148840228,0.09414215141789338
1755177238.748941,0,-0.004695452962598056,-0.003085100712159096,-0.6042681500018234,0.9912835490923818,-0.031042042253091116,-0.08675453961487709,0.0941645727849889
1755177238.7830799,0,-0.004222699637939039,-0.002221475107928396,-0.6061434300683898,0.9915652952012582,-0.0306531473748715,-0.08421847614674033,0.09362637547174814
1755177238.8144572,0,-0.003404156151465347,-0.001352015873978707,-0.6071294709117666,0.991952457442617,-0.03022662508408738,-0.08162829719390152,0.09194288665689793
1755177238.8448634,0,-0.0027119545627685023,-0.0003007904682706397,-0.608182257516253,0.9923813278070108,-0.02872417294626147,-0.07769594689820901,0.09120066855093881
1755177238.8785048,0,-0.0020098126977799073,0.0005171199616869696,-0.6078233045939244,0.9928557678775373,-0.027944902717049247,-0.07400191385509591,0.08933209585710733
1755177238.9129007,0,-0.0011518276866107732,0.0016705321477441873,-0.6086616125421077,0.9934773671221697,-0.026768966530295434,-0.06873448181612457,0.08695811897902547
1755177238.94639,0,-0.0004816970825854707,0.002886744546063573,-0.6102230406688777,0.994080551934418,-0.025406581507676884,-0.06320225674970555,0.08463945075200473
1755177238.9723067,0,5.035416772341656e-05,0.0040759900279351,-0.6122350862182095,0.9946806734499899,-0.024176898929286175,-0.05693724941617813,0.08236495038642115
1755177239.0074153,0,0.0003993216967587992,0.0049364856361618845,-0.6129195600917069,0.9951612832049771,-0.022856804882401063,-0.05129966002318128,0.08062215428712559
