Time,collection_number,ID,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,tag_size
2025-07-31 16:08:13.314,1,0,-0.0017186540246789124,0.10143178664219744,0.6209516072872093,0.9612166218513547,-0.020513110678391178,0.27503057678550036,-0.07945678376603546,0.9343500430237017,0.34738540069376006,-0.26410078642485413,-0.35576566640402896,0.8964828861823692,0.08
2025-07-31 16:08:13.354,1,0,-0.0017073356228354756,0.10137321144197232,0.6208734986685648,0.9614116043622503,-0.020419449536101753,0.2743551950997951,-0.07924927305101992,0.9344158465073252,0.3472557825535572,-0.2634526138008293,-0.3555981887983136,0.8967400116002798,0.08
2025-07-31 16:08:13.384,1,0,-0.0017163124170772644,0.10136044216245636,0.621061144648178,0.9619018219209847,-0.01984092975813251,0.27267420576838974,-0.07901481175983932,0.9346254796867164,0.34674467875215054,-0.2617279971796034,-0.35507963927365327,0.8974502243944483,0.08
2025-07-31 16:08:13.413,1,0,-0.0017247237001587706,0.10121576265831016,0.6205846014193227,0.9609176020123643,-0.02028768192164282,0.2760901521334169,-0.08048202995417547,0.9337618446278748,0.3487283475308605,-0.2648773395314561,-0.35731950335714346,0.8956353987663406,0.08
2025-07-31 16:08:13.446,1,0,-0.0016477817294511723,0.10088136656107778,0.6191406892938138,0.9615843945166435,-0.021723893229122437,0.27364854226732044,-0.08003032594176318,0.9313735220838892,0.3551598362578543,-0.26258446098677457,-0.36341633813578106,0.89385567404602,0.08
2025-07-31 16:10:45.879,2,0,0.0011071287550348786,0.20902980778166846,0.5709684098692869,0.9787992991553656,-0.030200316850662073,0.20258300233505377,-0.07275483133372629,0.8733047885155879,0.4817109930999554,-0.19146453063313276,-0.4862372746076382,0.8525928959893874,0.08
2025-07-31 16:10:45.911,2,0,0.0010071110008940938,0.20924404304508235,0.5715683366199462,0.9770007459678056,-0.031043206249030342,0.21096412425844224,-0.07457846280796432,0.8771179915697875,0.47444924043545805,-0.19976885458837768,-0.4792706419241243,0.8546297774627827,0.08
2025-07-31 16:10:45.942,2,0,0.0009892228835425357,0.2091623177549606,0.5713326928973803,0.9765674023638652,-0.031153315324688624,0.21294501540203334,-0.07647242213578648,0.8746615800239907,0.4786638581328466,-0.2011667897367201,-0.48373194165179567,0.8517836176710644,0.08
2025-07-31 16:10:45.974,2,0,0.0009900288203004567,0.20921562478725486,0.5714456001863677,0.9766254869891441,-0.030644470518906286,0.21275237857620655,-0.07608130591212509,0.8764276762942882,0.47548518706275195,-0.20103306457874848,-0.48055743116927285,0.8536101348356089,0.08
2025-07-31 16:10:46.004,2,0,0.0011329817335541932,0.20907397024637434,0.5712101409543525,0.9790084153100721,-0.029893703757586515,0.2016156968782811,-0.07247214083296184,0.87348666281115,0.4814237620788233,-0.19050016156200134,-0.4859294355837006,0.8529843328444887,0.08
2025-07-31 16:10:46.036,2,0,0.0011289879318720048,0.20905924308601814,0.5712095785134422,0.9792868995947362,-0.03005185216871306,0.20023499809813095,-0.07124557360842641,0.8745390041021657,0.47969323379134526,-0.18952898597136794,-0.4840231569720831,0.8542835284561228,0.08
2025-07-31 16:10:46.069,2,0,0.0011241270483834198,0.209054212942653,0.5711649586369425,0.9792029330530692,-0.029757682759033843,0.200689053555691,-0.07198037646464128,0.8738797558471585,0.4807837327993936,-0.18968511091879303,-0.48523051494864056,0.8535636508535274,0.08
2025-07-31 16:10:46.103,2,0,0.0011256069180431423,0.209007255018654,0.5710850938777774,0.9789565613038159,-0.03003743076417656,0.2018459903820139,-0.0720481856643813,0.8745365100372934,0.47957788893386455,-0.19092697562858846,-0.48402855841869336,0.8539691122121701,0.08
2025-07-31 16:10:46.135,2,0,0.0010643970264422502,0.20943933476421295,0.5722631355798034,0.9783303277582851,-0.030644790430883917,0.20476978929474482,-0.0690721582052628,0.8840264135620244,0.46230545863696165,-0.1951891563310681,-0.46643134215456783,0.8627531491143073,0.08
2025-07-31 16:10:46.166,2,0,0.0011906573053776033,0.20921855166305778,0.5717418659770102,0.9804351084104497,-0.02965160245567397,0.19459645594923075,-0.06730254111757997,0.8785130939326498,0.47295360422350047,-0.18497936683670074,-0.4767971542078389,0.8593294522963818,0.08
2025-07-31 16:10:46.214,2,0,0.0011625319683514395,0.20918742690890588,0.5715869259932,0.9802318497819928,-0.029418861094434756,0.19565288468325392,-0.06792330946515795,0.8787469266057649,0.4724301673392827,-0.18582772856673654,-0.47638048825789314,0.8593774989507805,0.08
2025-07-31 16:10:46.247,2,0,0.0011710683901638643,0.2091926270264991,0.5716478989355622,0.9805011790177836,-0.029455497416169485,0.1942931074863476,-0.06755553276767501,0.8779213115071103,0.47401521156404963,-0.1845364135806561,-0.47789804820024234,0.8588129991966749,0.08
2025-07-31 16:10:46.279,2,0,0.0011833465941021414,0.2092368807923965,0.571751903289636,0.9804548863859062,-0.0295419169921185,0.1945134722903009,-0.06681552321716008,0.8799074767990978,0.4704237644191273,-0.18505107840597956,-0.474225797920649,0.8607357265545028,0.08
2025-07-31 16:10:46.311,2,0,0.001072665585413769,0.20937357947904792,0.5720855654143369,0.9779804943550743,-0.03082674229966531,0.20640703626619541,-0.06986770748343518,0.8835972084435455,0.46300591430540405,-0.19665364505142943,-0.4672319393940916,0.8619870409107219,0.08
2025-07-31 16:10:46.342,2,0,0.001181661054084015,0.20924730981266337,0.571953234964072,0.9816085225369156,-0.029257101117213635,0.18864975620739935,-0.06471135403016837,0.8786891260228064,0.4729882244505241,-0.17960275371629544,-0.47649705334187975,0.8606354681362077,0.08
2025-07-31 16:10:46.374,2,0,0.0011287990352954655,0.2090637254923389,0.5714491624864788,0.980412993255456,-0.029758046608444944,0.1946916056688814,-0.06875277989997514,0.8746231348074204,0.4799035604323719,-0.18456277498971224,-0.4838892752703776,0.855445937138289,0.08
2025-07-31 16:10:46.405,2,0,0.0010955522365940786,0.2089679138388853,0.5710192718320649,0.9794538426496373,-0.029602848345678556,0.19948393792153138,-0.0716726596438467,0.873492859057623,0.4815321952215843,-0.18850251981985794,-0.48593610335636045,0.8534242224570385,0.08
2025-07-31 16:10:46.437,2,0,0.0011112745726473798,0.20908414525540941,0.5715140411251449,0.9805951561292897,-0.02992219828981857,0.19374674661856384,-0.06864590796235642,0.873309154850527,0.4823057737310241,-0.18363245654240123,-0.48624662683021563,0.8543086905799566,0.08
2025-07-31 16:10:46.470,2,0,0.001056765722585242,0.20966812352514877,0.573176084312205,0.9823436956506675,-0.029404599257445874,0.18475993385444064,-0.06218048168164325,0.8801126171131799,0.4706754390193182,-0.17644957158697525,-0.4738535119007752,0.8627446887382586,0.08
2025-07-31 16:10:46.501,2,0,0.0010373805823987083,0.20948681329448499,0.5727402592265884,0.9816287853089,-0.030161280789813116,0.18840176483804874,-0.06376416268215085,0.8787967693776455,0.47291687397348997,-0.1798306409108792,-0.4762420973334167,0.8607289964425799,0.08
2025-07-31 16:10:46.533,2,0,0.0008804161041954441,0.20878896236288788,0.5705772445455695,0.9777531967660631,-0.03303099265990338,0.20714159345154612,-0.07388822673494488,0.8699919878513768,0.4874981754061999,-0.196314075307171,-0.4919582244442206,0.848196845807611,0.08
